44162100-4;Εξοπλισμός για αγωγούς;
44162200-5;Συστήματα αγωγών διανομής;
44162300-6;Στόμια εκροής αγωγών;
44162400-7;Φρεάτια επίσκεψης από υαλοποιημένο πηλό;
44162500-8;Σύστημα αγωγών πόσιμου νερού;
44163000-0;Σωληνώσεις και εξαρτήματα;
44163100-1;Σωληνώσεις;
44163110-4;Αγωγοί αποστράγγισης;
44163111-1;Αγωγοί εκκένωσης;
44163112-8;Σύστημα αποστράγγισης;
44163120-7;Αγωγοί τηλεθέρμανσης;
44163121-4;Αγωγοί θέρμανσης;
44163130-0;Αγωγοί αποχέτευσης;
44163140-3;Αγωγοί ατμού και νερού;
44163150-6;Αγωγοί χαμηλής πίεσης;
44163160-9;Αγωγοί διανομής και εξαρτήματα;
44163200-2;Εξαρτήματα προσαρμογής αγωγών;
44163210-5;Σφιγκτήρες αγωγών;
44163230-1;Σύνδεσμοι αγωγών;
44163240-4;Ζεύξεις αγωγών;
44163241-1;Μονωμένες συνδέσεις;
44164000-7;Περιβλήματα και σωληνώσεις;
44164100-8;Περιβλήματα;
44164200-9;Σωλήνες;
45234250-3;Κατασκευαστικές εργασίες για τελεφερίκ;
45235000-3;Γενικές κατασκευαστικές εργασίες για αεροδρόμια, διαδρόμους προσγείωσης-απογείωσης και επιφάνειες ελιγμών;
45235100-4;Κατασκευαστικές εργασίες για αερολιμένες;
45235110-7;Κατασκευαστικές εργασίες για αεροδρόμια;
45235111-4;Κατασκευαστικές εργασίες για επίστρωση επιφάνειας αεροδρομίου;
45235200-5;Εργασίες κατακευής διαδρόμου προσγείωσης-απογείωσης;
45235210-8;Επανεπίστρωση διαδρόμου προσγείωσης-απογείωσης;
45235300-6;Κατασκευαστικές εργασίες χώρων ελιγμού αεροσκαφών;
45235310-9;Κατασκευαστικές εργασίες για διαδρόμους τροχοδρόμησης αεροσκαφών;
45235311-6;Κατασκευαστικές εργασίες για επίστρωση διαδρόμων τροχοδρόμησης αεροσκαφών;
45235320-2;Κατασκευαστικές εργασίες για χώρους στάθμευσης και φόρτωσης αεροσκαφών;
45236000-0;Εργασίες διάστρωσης;
45236100-1;Εργασίες διάστρωσης επιφανειών διαφόρων εγκαταστάσεων άθλησης;
45236110-4;Εργασίες διάστρωσης επιφανειών για γήπεδα αθλητισμού;
45236111-1;Εργασίες διάστρωσης γηπέδου γκολφ;
45236112-8;Εργασίες διάστρωσης γηπέδου τένις;
45236113-5;Εργασίες διάστρωσης ιπποδρόμου;
45236114-2;Εργασίες διάστρωσης διαδρομών δρομέων;
45236119-7;Εργασίες επισκευής γηπέδων αθλητισμού;
45236200-2;Εργασίες διάστρωσης εγκαταστάσεων αναψυχής;
45236210-5;Εργασίες διάστρωσης παιδικής χαράς;
45236220-8;Εργασίες διάστρωσης ζωολογικού κήπου;
45236230-1;Εργασίες διάστρωσης κήπων;
45236250-7;Εργασίες διάστρωσης για πάρκα;
45236290-9;Εργασίες επισκευής χώρων ψυχαγωγίας;
45236300-3;Χωματουργικές εργασίες νεκροταφείων;
45237000-7;Κατασκευαστικές εργασίες για σκηνές χώρων εκδηλώσεων;
45240000-1;Κατασκευαστικές εργασίες για υδραυλικά έργα;
45241000-8;Κατασκευαστικές εργασίες για λιμάνια;
45241100-9;Κατασκευαστικές εργασίες για προκυμαίες;
45241200-0;Επιτόπιες κατασκευαστικές εργασίες τερματικού σταθμού ανοικτής θαλάσσης;
45241300-1;Κατασκευαστικές εργασίες για προβλήτες;
45241400-2;Κατασκευαστικές εργασίες για αποβάθρες;
45241500-3;Κατασκευαστικές εργασίες για προκυμαίες πλεύρισης σκαφών;
45241600-4;Εγκατάσταση εξοπλισμού φωτισμού λιμένα;
45242000-5;Κατασκευαστικές εργασίες για παραθαλάσσιες εγκαταστάσεις αναψυχής;
45242100-6;Κατασκευαστικές εργασίες εγκαταστάσεων θαλάσσιων σπορ;
45242110-9;Κατασκευαστικές εργασίες εγκατάστασης καθέλκυσης;
45242200-7;Κατασκευαστικές εργασίες για μαρίνες;
45242210-0;Κατασκευαστικές εργασίες για λιμένες σκαφών αναψυχής;
45243000-2;Παράκτια αμυντικά έργα;
45243100-3;Εργασίες προστασίας γκρεμού;
45243110-6;Εργασίες σταθεροποίησης γκρεμού;
45243200-4;Κατασκευαστικές εργασίες για κυματοθραύστες;
45243300-5;Κατασκευαστικές εργασίες για λιμενοβραχίονες;
45243400-6;Εργασίες σταθεροποίησης ακτής;
45243500-7;Κατασκευαστικές εργασίες για θαλάσσια αμυντικά έργα;
45243510-0;Εργασίες επιχωμάτωσης;
45243600-8;Κατασκευαστικές εργασίες για κρηπιδότοιχους;
45244000-9;Κατασκευή μαρίνας;
45244100-0;Εγκαταστάσεις μαρίνας;
45244200-1;Προβλήτες;
45245000-6;Εργασίες βυθοκόρισης και άντλησης για εγκαταστάσεις μονάδων επεξεργασίας ύδατος;
45246000-3;Έργα ρύθμισης ροής ποταμού και αντιπλημμυρικά έργα;
45246100-4;Κατασκευή παρόχθιου τοίχου;
45246200-5;Έργα παρόχθιας προστασίας;
45246400-7;Αντιπλημμυρικά έργα;
45246410-0;Συντήρηση αντιπλημμυρικών έργων;
45246500-8;Κατασκευαστικές εργασίες για χώρους περιπάτου;
45246510-1;Κατασκευαστικές εργασίες για χώρους περιπάτου στην προκυμαία;
45247000-0;Κατασκευαστικές εργασίες φραγμάτων, διωρύγων, αρδευτικών καναλιών και υδραγωγείων;
45247100-1;Κατασκευαστικές εργασίες υδάτινων οδών;
45247110-4;Κατασκευή διώρυγας;
45247111-1;Κατασκευαστικές εργασίες για αρδευτικά κανάλια;
45247112-8;Κατασκευαστικές εργασίες για κανάλια αποστράγγισης;
45247120-7;Υδάτινες οδοί εκτός από διώρυγες;
45247130-0;Κατασκευαστικές εργασίες για υδραγωγεία;
45247200-2;Κατασκευαστικές εργασίες φραγμάτων και παρόμοιων μόνιμων κατασκευών;
45247210-5;Κατασκευαστικές εργασίες για φράγματα;
45247211-2;Κατασκευαστικές εργασίες για τοίχους φραγμάτων;
45247212-9;Εργασίες ενίσχυσης φράγματος;
45247220-8;Κατασκευαστικές εργασίες για μικρά ποτάμια φράγματα;
45247230-1;Κατασκευαστικές εργασίες για αντιπλημμυρικά αναχώματα;
45247240-4;Κατασκευαστικές εργασίες για στατικά φράγματα;
45247270-3;Κατασκευαστικές εργασίες δεξαμενής;
45248000-7;Κατασκευαστικές εργασίες υδραυλικών-μηχανολογικών κατασκευών;
45248100-8;Κατασκευαστικές εργασίες για θυροφράγματα διώρυγας;
45248200-9;Κατασκευαστικές εργασίες για δεξαμενές επισκευής πλοίων;
45248300-0;Κατασκευαστικές εργασίες για πλωτές αποβάθρες;
45248400-1;Κατασκευαστικές εργασίες για εξέδρες αποβίβασης;
45248500-2;Κατασκευαστικές εργασίες για κινητά φράγματα;
45250000-4;Κατασκευαστικές εργασίες για μονάδες ηλεκτροπαραγωγής, καθώς και για τον εξορυκτικό και μεταποιητικό τομέα και για κτίρια βιομηχανίας πετρελαίου και αερίου;
45251000-1;Κατασκευαστικές εργασίες για μονάδες ηλεκτροπαραγωγής και θερμοηλεκτρισμού;
45251100-2;Κατασκευαστικές εργασίες για μονάδα ηλεκτροπαραγωγής;
45251110-5;Κατασκευαστικές εργασίες για πυρηνικούς σταθμούς παραγωγής ενέργειας;
45251111-2;Κατασκευαστικές εργασίες για πυρηνικούς αντιδραστήρες;
45251120-8;Κατασκευαστικές εργασίες για υδροηλεκτρικές εγκαταστάσεις;
45251140-4;Κατασκευαστικές εργασίες για σταθμούς παραγωγής θερμικής ενέργειας;
45262000-1;Κατασκευαστικές εργασίες ειδικής φύσης εκτός από εργασίες στέγης;
45262100-2;Εργασίες ικριωμάτων;
45262110-5;Εργασίες αποξήλωσης ικριωμάτων;
45262120-8;Εργασίες ανέγερσης ικριωμάτων;
45262200-3;Εργασίες θεμελιώσεων και διάνοιξης φρεάτων ύδατος;
45262210-6;Εργασίες θεμελιώσεων;
44611200-8;Αναπνευστικές συσκευές;
44611400-0;Δεξαμενές αποθήκευσης;
44611410-3;Δεξαμενές αποθήκευσης πετρελαίου;
44611420-6;Δεξαμενές αποθήκευσης ιλύος;
44611500-1;Δεξαμενές νερού;
44611600-2;Ταμιευτήρες;
44612000-3;Δοχεία για υγροποιημένα αέρια;
44612100-4;Κυλινδροειδή δοχεία αερίου;
44612200-5;Δεξαμενές αερίου;
44613000-0;Μεγάλοι κάδοι;
44613110-4;Σιλό;
44613200-2;Κάδοι ψύξης;
44613210-5;Ταμιευτήρες νερού;
44613300-3;Τυποποιημένα εμπορευματοκιβώτια;
44613400-4;Κάδοι αποθήκευσης;
44613500-5;Βυτία νερού;
44613600-6;Τροχοφόροι κάδοι;
44613700-7;Απορριμματοφόροι κάδοι;
44613800-8;Κάδοι αποβλήτων;
44614000-7;Κάδος;
44614100-8;Κιβώτια αποθήκευσης;
44614300-0;Σύστημα αποθήκευσης εμπορευματοκιβωτίων;
44614310-3;Μηχανήματα στοίβαξης;
44615000-4;Δοχεία υπό πίεση;
44615100-5;Χαλύβδινα δοχεία υπό πίεση;
44616000-1;Κυλινδρικά δοχεία;
44616200-3;Κυλινδρικά δοχεία αποβλήτων;
44617000-8;Κιβώτια;
44617100-9;Χαρτοκιβώτια;
44617200-0;Πλαίσια μετρητών;
44617300-1;Προκατασκευασμένα κιβώτια;
44618000-5;Ελαφριά δοχεία, πώματα-στεφάνες, καπάκια δοχείων, σκάφες και καπάκια;
